RXCUI	ATC
1546030	"[""A10BH03""]"
1546031	"[""A10BK02""]"
1546059	"[""R03AC19""]"
1546064	"[""R03AC19""]"
1546082	"[""R03AC19""]"
1546196	"[""C09AA07""]"
1546396	"[""R03AC19""]"
1547099	"[""N05CJ01""]"
1547104	"[""N05CJ01""]"
1547105	"[""N05CJ01""]"
1547112	"[""N05CJ01""]"
1547116	"[""N05CJ01""]"
1547573	"[""N05CJ01""]"
1549682	"[""B01AF01""]"
154985	"[""N02AF02""]"
155036	"[""L01AA05""]"
1551291	"[""A10BJ05""]"
1551295	"[""A10BJ05""]"
1551296	"[""A10BJ05""]"
1551304	"[""A10BJ05""]"
155137	"[""N06AB06""]"
1551467	"[""A08AA62""]"
1551468	"[""A08AA62""]"
1551469	"[""A08AA62""]"
15657	"[""L01BC08""]"
1591942	"[""J05AP51""]"
1591944	"[""J05AP51""]"
1592713	"[""A10BD15""]"
1593058	"[""A10BD15""]"
1593068	"[""A10BD15""]"
1593070	"[""A10BD15""]"
1593072	"[""A10BD15""]"
1593725	"[""C07AA07""]"
1593726	"[""C07AA07""]"
1594357	"[""L04AB04""]"
1594650	"[""N02AE01"", ""N07BC01""]"
1594651	"[""N02AE01"", ""N07BC01""]"
1595730	"[""R05DA03""]"
1595731	"[""R05DA03""]"
1595740	"[""R05DA03""]"
1595746	"[""R05DA03""]"
1595752	"[""R05DA03""]"
1595758	"[""R05DA03""]"
1595764	"[""R05DA03""]"
1595770	"[""R05DA03""]"
1597378	"[""J05AP53""]"
1597379	"[""J05AP53""]"
1597582	"[""L01XK01""]"
1597587	"[""L01XK01""]"
1597588	"[""L01XK01""]"
159821	"[""N02AA05""]"
1598264	"[""A10BJ02""]"
1598392	"[""A10BD19""]"
1599538	"[""B01AF03""]"
1599543	"[""B01AF03""]"
1599544	"[""B01AF03""]"
1599551	"[""B01AF03""]"
1599555	"[""B01AF03""]"
1599564	"[""B01AF03""]"
15996	"[""N06AX11""]"
1599788	"[""L04AC10""]"
1599792	"[""L04AC10""]"
1599793	"[""L04AC10""]"
1600259	"[""J05AP52""]"
1600711	"[""C09AA04""]"
1602109	"[""A10BD19""]"
1602110	"[""A10BD19""]"
1602118	"[""A10BD19""]"
1602557	"[""N05CA01""]"
1602583	"[""N06DA52""]"
1603488	"[""N05CA01""]"
1604539	"[""A10AE04""]"
1604540	"[""A10AE04""]"
1605454	"[""L04AA32""]"
1606217	"[""J05AP07""]"
1606218	"[""J05AP07""]"
1607111	"[""R03BB05""]"
161	"[""N02BE01""]"
1648646	"[""N05AH04""]"
1652064	"[""N06AX21""]"
1652097	"[""N01AH01"", ""N02AB03""]"
1652239	"[""A10AB04""]"
1652644	"[""A10AB04""]"
1652891	"[""R05DA04""]"
1653142	"[""L04AB06""]"
1653165	"[""L04AB06""]"
1653223	"[""L04AB01""]"
1653241	"[""L04AC10""]"
1654077	"[""L04AC05""]"
1654910	"[""A10AF01""]"
1655726	"[""L04AB04""]"
1656339	"[""C09DX04""]"
1656340	"[""C09DX04""]"
1656341	"[""C09DX04""]"
1656349	"[""C09DX04""]"
1656354	"[""C09DX04""]"
1656648	"[""L04AC02""]"
1656703	"[""L04AB04""]"
1657073	"[""L01FG01""]"
1657209	"[""R03DX05""]"
1657867	"[""L01FA01""]"
1657974	"[""L04AC07""]"
1657979	"[""L04AC07""]"
1657981	"[""L04AC07""]"
1658042	"[""L04AG12""]"
1658047	"[""L04AG12""]"
1658314	"[""N05AX16""]"
1658319	"[""N05AX16""]"
1658320	"[""N05AX16""]"
1658327	"[""N05AX16""]"
1658331	"[""N05AX16""]"
1658335	"[""N05AX16""]"
1658339	"[""N05AX16""]"
1658343	"[""N05AX16""]"
1659152	"[""C10AX14""]"
1659156	"[""C10AX14""]"
1659157	"[""C10AX14""]"
1659165	"[""C10AX14""]"
1659177	"[""C10AX14""]"
1659182	"[""C10AX14""]"
1660185	"[""J05AP07""]"
1660194	"[""J05AP07""]"
1661683	"[""N02BE01""]"
1664314	"[""A10BD20""]"
1664315	"[""A10BD20""]"
1664316	"[""A10BD20""]"
1664323	"[""A10BD20""]"
1664326	"[""A10BD20""]"
1664443	"[""N02AA05""]"
1665367	"[""A10BD20""]"
1665684	"[""C10AX13""]"
1665895	"[""C10AX13""]"
1665896	"[""C10AX13""]"
1665904	"[""C10AX13""]"
1666831	"[""N02AB03""]"
1666832	"[""N02AB03""]"
1666923	"[""L01BA04""]"
16681	"[""A10BF01""]"
1669868	"[""L01BC02""]"
1669869	"[""L01BC02""]"
1670007	"[""A10AE06""]"
1670011	"[""A10AE06""]"
1670012	"[""A10AE06""]"
1670021	"[""A10AE06""]"
1716057	"[""N02AE01""]"
1716058	"[""N02AE01""]"
1716065	"[""N02AE01""]"
1716069	"[""N02AE01""]"
1716073	"[""N02AE01""]"
1716077	"[""N02AE01""]"
1716081	"[""N02AE01""]"
1716086	"[""N02AE01""]"
1716278	"[""L01CX01""]"
1718589	"[""L01CX01""]"
1718590	"[""L01CX01""]"
1718925	"[""N05AH03""]"
1718930	"[""N05AH03""]"
1718934	"[""N05AH03""]"
1719767	"[""L01CE02""]"
1719768	"[""L01CE02""]"
1719772	"[""L01CE02""]"
1719773	"[""L01CE02""]"
1719777	"[""L01CE02""]"
1720597	"[""R03DX09""]"
1720601	"[""R03DX09""]"
1720602	"[""R03DX09""]"
1720735	"[""L01AD02""]"
1723187	"[""L01XX44""]"
1723193	"[""L01XX44""]"
1723476	"[""B01AE07""]"
1726098	"[""L01AA09""]"
1726844	"[""L04AB04""]"
1727493	"[""A10AE56""]"
1727500	"[""A10BD21""]"
1728072	"[""L01BA04""]"
1728077	"[""L01BA04""]"
1728791	"[""N02AA01""]"
1728805	"[""N02AA01""]"
1729320	"[""N01AH01"", ""N02AB03""]"
173	"[""A10BB31""]"
1731315	"[""A10AB01""]"
1731522	"[""N02AA01""]"
1731990	"[""N02AA01""]"
1731998	"[""N02AA01""]"
1733681	"[""L01XA04""]"
1734340	"[""L01CB01""]"
1734635	"[""J05AP54""]"
1734636	"[""J05AP54""]"
1734637	"[""J05AP54""]"
1734642	"[""J05AP54""]"
1736859	"[""A10AE04""]"
1738515	"[""N06AB05""]"
1738519	"[""N06AB05""]"
1738523	"[""N06AB05""]"
1738527	"[""N06AB05""]"
1740007	"[""N01AH01"", ""N02AB03""]"
1740009	"[""N01AH01"", ""N02AB03""]"
1741046	"[""L04AF01""]"
1745086	"[""L01AA03""]"
1745099	"[""L04AC13""]"
1745103	"[""L04AC13""]"
1745104	"[""L04AC13""]"
1745112	"[""L04AC13""]"
1746889	"[""R03DX08""]"
1746893	"[""R03DX08""]"
1746894	"[""R03DX08""]"
1747179	"[""L04AX03""]"
1747185	"[""L04AX03""]"
1747192	"[""L04AX03""]"
174742	"[""B01AC04""]"
1747556	"[""L01XX52""]"
1747561	"[""L01XX52""]"
1747562	"[""L01XX52""]"
1747572	"[""L01XX52""]"
1747574	"[""L01XX52""]"
1747575	"[""L01XX52""]"
1790115	"[""L01DB01""]"
1790127	"[""L01DB01""]"
1790128	"[""L01DB01""]"
1790131	"[""L01DB01""]"
1790527	"[""N02AA05""]"
1790528	"[""N02AA05""]"
1790539	"[""L04AB02""]"
1790541	"[""L04AB02""]"
1790542	"[""L04AB02""]"
1790881	"[""N06AX26""]"
1791558	"[""N02AA05""]"
1791567	"[""N02AA05""]"
1791574	"[""N02AA05""]"
1791580	"[""N02AA05""]"
1793882	"[""J05AP07""]"
1796089	"[""A10BD11""]"
1796094	"[""A10BD11""]"
1796419	"[""L01BA05""]"
1796424	"[""L01BA05""]"
1797650	"[""N02AE01"", ""N07BC01""]"
1797651	"[""N02AE01"", ""N07BC01""]"
1798387	"[""A10AF01""]"
1799211	"[""J05AP55""]"
1799213	"[""J05AP55""]"
1799228	"[""L04AA24""]"
1801277	"[""L04AB04""]"
1801319	"[""C10AX13""]"
1803887	"[""A10BJ03""]"
1803892	"[""A10BJ03""]"
1803894	"[""A10BJ03""]"
1803902	"[""A10BJ03""]"
1806380	"[""N02BF01""]"
1806382	"[""N02BF01""]"
1806884	"[""C09AA03""]"
1806885	"[""C09AA03""]"
1808	"[""C03CA02""]"
1810997	"[""A10BD16""]"
1811002	"[""A10BD16""]"
1811006	"[""A10BD16""]"
1811010	"[""A10BD16""]"
1811255	"[""L04AC05""]"
1819	"[""N02AE01"", ""N07BC01""]"
1828	"[""L01AB01""]"
18330	"[""L01XX27""]"
183379	"[""N06DA03""]"
1841	"[""N02AF01""]"
1855523	"[""L04AB04""]"
1855526	"[""L04AB04""]"
1855730	"[""V03AB15""]"
1856273	"[""B01AB01""]"
1858970	"[""N06DA52""]"
1858994	"[""A10AE54""]"
1858995	"[""A10AE54""]"
1858996	"[""A10AE54""]"
1860167	"[""A10AE56""]"
1860168	"[""A10AE56""]"
1860491	"[""R05DA03""]"
1860493	"[""R05DA03""]"
1860495	"[""R05DA03""]"
1860497	"[""R05DA03""]"
1860499	"[""R05DA03""]"
1860501	"[""R05DA03""]"
1862101	"[""A10AF01""]"
1862685	"[""A10BD20""]"
1862691	"[""A10BD20""]"
1862695	"[""A10BD20""]"
1862700	"[""A10BD20""]"
1864423	"[""S01LA04""]"
1870933	"[""V03AB15""]"
1871434	"[""N02AA01""]"
1871435	"[""N02AA01""]"
1871441	"[""N02AA01""]"
1871444	"[""N02AA01""]"
1872271	"[""N02AA03""]"
1872979	"[""L04AB04""]"
1872983	"[""L04AB04""]"
1872985	"[""L04AB04""]"
1873086	"[""L04AB04""]"
18747	"[""A07EC04""]"
1876376	"[""D11AH05""]"
1876401	"[""D11AH05""]"
1876402	"[""D11AH05""]"
187832	"[""N02BF02""]"
18867	"[""C09AA07""]"
18880	"[""A10BX06""]"
190353	"[""L04AC01""]"
191831	"[""L04AB02""]"
1921009	"[""L04AB04""]"
1921016	"[""L04AB04""]"
1921238	"[""L04AB04""]"
1921244	"[""L04AB04""]"
1921467	"[""L04AB04""]"
1921592	"[""L04AX03""]"
1921593	"[""L04AX03""]"
1922720	"[""C07AA07""]"
1922721	"[""C07AA07""]"
1922763	"[""C07AA07""]"
1922764	"[""C07AA07""]"
1922765	"[""C07AA07""]"
1922766	"[""C07AA07""]"
1925254	"[""L04AA24""]"
1925256	"[""L04AA24""]"
1925498	"[""A10BD21""]"
1925499	"[""A10BD21""]"
1926331	"[""A10AB04""]"
1927283	"[""L04AB02""]"
1927285	"[""L04AB02""]"
1927286	"[""L04AB02""]"
1927851	"[""B01AF04""]"
1927955	"[""B01AF04""]"
1939328	"[""J05AP56""]"
1939329	"[""J05AP56""]"
1939330	"[""J05AP56""]"
194000	"[""L01BC06""]"
1940496	"[""A10BD15""]"
1940702	"[""J05AP57""]"
1940703	"[""J05AP57""]"
1940704	"[""J05AP57""]"
1940709	"[""J05AP57""]"
1942482	"[""L01XK01""]"
1942487	"[""L01XK01""]"
1942743	"[""L01XY01""]"
1942744	"[""L01XY01""]"
1943340	"[""C03DA01""]"
1944257	"[""C10AA01""]"
1944264	"[""C10AA01""]"
1944529	"[""N02AA05""]"
1944530	"[""N02AA05""]"
1944538	"[""N02AA05""]"
1944541	"[""N02AA05""]"
1944734	"[""C10AA08""]"
19484	"[""C07AB07""]"
196102	"[""L04AC02""]"
196239	"[""L01BA03""]"
196472	"[""C09AA03""]"
196493	"[""A07EC02""]"
196495	"[""A07EC02""]"
196496	"[""A07EC02""]"
196498	"[""N02BF01""]"
196503	"[""C10AA01""]"
197117	"[""V03AB15""]"
1986350	"[""A10AB05""]"
1988303	"[""C08DB01""]"
1988974	"[""N02BF02""]"
1988977	"[""N02BF02""]"
1988980	"[""N02BF02""]"
1989100	"[""R03DX10""]"
1989104	"[""R03DX10""]"
1989105	"[""R03DX10""]"
1990866	"[""A10BJ01""]"
1991302	"[""A10BJ06""]"
1991306	"[""A10BJ06""]"
1991307	"[""A10BJ06""]"
1991316	"[""A10BJ06""]"
1992054	"[""N06AX11""]"
1992165	"[""A10AB04""]"
1992427	"[""B01AF02""]"
1992672	"[""A10BK04""]"
1992674	"[""A10BK04""]"
1992684	"[""A10BD23""]"
1992685	"[""A10BD23""]"
1992686	"[""A10BD23""]"
1992693	"[""A10BD23""]"
1992698	"[""A10BD23""]"
1992701	"[""A10BD23""]"
199275	"[""N05BA06""]"
1992810	"[""A10BK04""]"
1992811	"[""A10BK04""]"
1992816	"[""A10BK04""]"
1992819	"[""A10BK04""]"
1992821	"[""A10BK04""]"
1992825	"[""A10BD24""]"
1992826	"[""A10BD24""]"
1992827	"[""A10BD24""]"
1992835	"[""A10BD24""]"
199315	"[""L01CB01""]"
199316	"[""L01BC02""]"
199610	"[""C03CA01""]"
1996184	"[""N02AE01""]"
1996185	"[""N02AE01""]"
1996192	"[""N02AE01""]"
199622	"[""C09AA10""]"
199707	"[""C09AA08""]"
199708	"[""C09AA08""]"
199709	"[""C09AA08""]"
1998	"[""C09AA01""]"
199816	"[""C09AA10""]"
199817	"[""C09AA10""]"
199825	"[""A10BB09""]"
199937	"[""C09AA08""]"
199975	"[""N05CD07""]"
2001252	"[""C10AA08""]"
2001255	"[""C10AA08""]"
2001262	"[""C10AA08""]"
2001266	"[""C10AA08""]"
2001319	"[""R03DX07""]"
2002419	"[""A10AE04""]"
20044	"[""B01AB01""]"
2017575	"[""L01XY01""]"
202363	"[""N05BA12""]"
202370	"[""N07BC02""]"
202421	"[""B01AA03""]"
202432	"[""N02BE01""]"
202472	"[""N05BA01""]"
202479	"[""N05BA06""]"
202559	"[""L04AX01""]"
202585	"[""N03AE01""]"
202632	"[""L01BC02""]"
202633	"[""L01BC02""]"
202770	"[""A07EC01""]"
202834	"[""A07EC02""]"
202988	"[""C01AA05""]"
202991	"[""C03CA01""]"
202994	"[""L01AA02""]"
203010	"[""L01AB01""]"
203085	"[""N05CA01""]"
203114	"[""C01BD01""]"
203123	"[""C09AA02""]"
203129	"[""L01DB07""]"
203135	"[""C01BC03""]"
203143	"[""N06AB08""]"
203144	"[""C10AA03""]"
203160	"[""C09CA01""]"
203168	"[""N06AA09""]"
203170	"[""N02AF01""]"
203177	"[""N02AA03""]"
203191	"[""C07AB02""]"
203192	"[""A06AH04"", ""V03AB15""]"
203204	"[""N06AX12""]"
203211	"[""C08DB01""]"
203213	"[""L01DB03""]"
203240	"[""N02AA01""]"
203333	"[""C10AA03""]"
203344	"[""C07AB02""]"
203354	"[""N02AA01""]"
203355	"[""N02AA01""]"
203358	"[""N02AA01""]"
203472	"[""L01CE01""]"
203494	"[""C08DB01""]"
20352	"[""C07AG02""]"
203538	"[""C03CA02""]"
203588	"[""C01BD01""]"
203599	"[""L01DA01""]"
203644	"[""C09AA03""]"
203652	"[""L01CE02""]"
203680	"[""A10BB07""]"
203766	"[""L01DB03""]"
203801	"[""L01XB01""]"
203840	"[""N02AE01""]"
203841	"[""N02AE01"", ""N07BC01""]"
204257	"[""L01XX23""]"
204276	"[""J05AP01""]"
204354	"[""N05CA01""]"
2045501	"[""S01LA04""]"
2046138	"[""L01FG01"", ""S01LA08""]"
2046140	"[""L01FG01""]"
2046141	"[""L01FG01""]"
2046148	"[""L01FG01""]"
2046591	"[""N07BC04""]"
2046592	"[""N07BC04""]"
2047761	"[""C07AB02""]"
2048566	"[""L04AF01""]"
2049251	"[""N06AX11""]"
2049252	"[""N06AX11""]"
2055303	"[""N02AA01""]"
2055667	"[""N05AX08""]"
2055668	"[""N05AX08""]"
2055675	"[""N05AX08""]"
2056895	"[""L04AH02""]"
2056898	"[""L01BA04""]"
2057152	"[""C09CA07""]"
2057153	"[""C09CA07""]"
2058858	"[""L01BC05""]"
2058859	"[""L01BC05""]"
2058866	"[""L01BC05""]"
2058880	"[""L01BC05""]"
2058882	"[""L01BC05""]"
2058890	"[""L01BC05""]"
2058892	"[""L01BC05""]"
2058894	"[""L01BC05""]"
2058912	"[""L01BC05""]"
2058927	"[""L01BC05""]"
2058933	"[""L01BC05""]"
2058943	"[""R03DX05""]"
2058949	"[""R03DX05""]"
2059015	"[""B01AF01""]"
2068	"[""A10BB06""]"
209425	"[""N02BE01""]"
2099300	"[""D11AH05""]"
2100028	"[""A10AF01""]"
2102775	"[""R03BB08""]"
2102779	"[""R03BB08""]"
2102780	"[""R03BB08""]"
2102784	"[""R03BB08""]"
2103476	"[""L04AB02""]"
2103477	"[""L04AB04""]"
2103479	"[""L04AB04""]"
2103480	"[""L04AB01""]"
2105	"[""L01AD01""]"
2105824	"[""L01FA01""]"
2105826	"[""L01FA01""]"
2105827	"[""L01FA01""]"
2105834	"[""L01FA01""]"
2105844	"[""L01XJ03""]"
2105845	"[""L01XJ03""]"
2105850	"[""L01XJ03""]"
2105851	"[""L01XJ03""]"
2105856	"[""L01XJ03""]"
2105858	"[""L01XJ03""]"
2105860	"[""L01XJ03""]"
2106073	"[""L04AC07""]"
2107520	"[""A10AE06""]"
2108907	"[""A07EC02""]"
2109054	"[""L01XX67""]"
2109055	"[""L01XX67""]"
2109059	"[""L01XX67""]"
2109060	"[""L01XX67""]"
2109064	"[""L01XX67""]"
21102	"[""C09AA08""]"
21107	"[""B01AC23""]"
2117292	"[""A10BD25""]"
2122634	"[""L04AA40""]"
2122635	"[""L04AA40""]"
2122636	"[""L04AA40""]"
2122647	"[""L04AA40""]"
2122649	"[""L04AA40""]"
2122654	"[""L04AA40""]"
2122656	"[""L04AA40""]"
2122658	"[""L04AA40""]"
2122660	"[""L04AA40""]"
214354	"[""C09CA06""]"
214468	"[""L01DB02""]"
214525	"[""L01DB01""]"
214555	"[""L04AB01""]"
215008	"[""N02AB03""]"
215257	"[""N02BE01""]"
215458	"[""C09CA06""]"
215928	"[""N06AB04""]"
216221	"[""C07AG02""]"
216586	"[""N05BA01""]"
2166040	"[""L04AC18""]"
2166132	"[""L04AC18""]"
2166136	"[""L04AC18""]"
2166138	"[""L04AC18""]"
2166142	"[""L04AC18""]"
216652	"[""C09CA03""]"
2167557	"[""C10AA07""]"
2167558	"[""C10AA07""]"
2167565	"[""C10AA07""]"
2167569	"[""C10AA07""]"
2167573	"[""C10AA07""]"
216891	"[""L04AB01""]"
2169274	"[""A10BD21""]"
2170990	"[""R03DX09""]"
217115	"[""N02BE01""]"
217357	"[""L01AD01""]"
217364	"[""A10BB01""]"
2173820	"[""R03DX09""]"
217701	"[""L01AA06""]"
2178262	"[""L01AA09""]"
2178390	"[""L01XX66""]"
2178395	"[""L01XX66""]"
2178396	"[""L01XX66""]"
2178397	"[""L01XX66""]"
2178402	"[""L01XX66""]"
2178403	"[""L01XX66""]"
2178404	"[""L01XX66""]"
2178405	"[""L01XX66""]"
2178406	"[""L01XX66""]"
2178407	"[""L01XX66""]"
2178408	"[""L01XX66""]"
2178409	"[""L01XX66""]"
2178755	"[""N02BE01""]"
2179744	"[""A10AB01""]"
2179745	"[""A10AB01""]"
218088	"[""C09AA07""]"
218205	"[""N02BE01""]"
2182338	"[""L04AB01""]"
218337	"[""N07BC02""]"
218353	"[""C09CA07""]"
218986	"[""N02AA05""]"
219038	"[""C01BD01""]"
219335	"[""A10BX02""]"
219598	"[""N02BE01""]"
2196092	"[""L04AF03""]"
219610	"[""L04AB02""]"
219641	"[""N05CD07""]"
2196894	"[""L04AF03""]"
2196895	"[""L04AF03""]"
2196900	"[""L04AF03""]"
219740	"[""N02AA05""]"
219912	"[""L04AC02""]"
2200168	"[""N06AX21""]"
2200169	"[""N06AX21""]"
2200174	"[""N06AX21""]"
2200175	"[""N06AX21""]"
2200177	"[""N06AX21""]"
2200178	"[""N06AX21""]"
2200180	"[""N06AX21""]"
2200181	"[""N06AX21""]"
2200183	"[""N06AX21""]"
2200518	"[""A10BA02""]"
2200520	"[""A10BA02""]"
2200644	"[""A10BJ06""]"
2200645	"[""A10BJ06""]"
2200650	"[""A10BJ06""]"
2200652	"[""A10BJ06""]"
2200654	"[""A10BJ06""]"
2200656	"[""A10BJ06""]"
2200658	"[""A10BJ06""]"
220207	"[""N02BE01""]"
220309	"[""C08DB01""]"
220347	"[""L01CB01""]"
2203891	"[""J05AP08""]"
2203893	"[""J05AP08""]"
2203895	"[""J05AP51""]"
2203897	"[""J05AP51""]"
2203993	"[""J05AP08""]"
2203999	"[""J05AP08""]"
2204090	"[""J05AP08""]"
2204092	"[""J05AP08""]"
2204100	"[""J05AP51""]"
2204102	"[""J05AP51""]"
2204103	"[""J05AP51""]"
2204104	"[""J05AP51""]"
2204915	"[""S01LA06""]"
2204916	"[""S01LA06""]"
2204920	"[""S01LA06""]"
2204921	"[""S01LA06""]"
2204925	"[""S01LA06""]"
2205454	"[""A10AB05""]"
220562	"[""N02BE01""]"
2205632	"[""R03DX10""]"
2205634	"[""R03DX10""]"
220606	"[""N02AX02""]"
2206090	"[""A10AB01""]"
2206092	"[""A10AB01""]"
220725	"[""L01DB09""]"
220776	"[""R05DA03""]"
220961	"[""L01BC06""]"
220991	"[""L01AD04""]"
221072	"[""C10AA06""]"
221078	"[""N06AB04""]"
221085	"[""L01AA01""]"
221087	"[""L01DB02""]"
221107	"[""R05DA03""]"
221109	"[""A10AB03"", ""A10AC03"", ""A10AD03"", ""A10AE03""]"
221153	"[""N05AH04""]"
221173	"[""A10BB03"", ""V04CA01""]"
221183	"[""N05CF02""]"
224909	"[""C07AA07""]"
224911	"[""L01XX24""]"
224913	"[""N02AA03""]"
224921	"[""C09AA02""]"
224952	"[""L01DB06""]"
225064	"[""N02BE01""]"
225807	"[""N06DA03""]"
2264779	"[""N02BE01""]"
2266523	"[""L04AB02""]"
2266525	"[""L04AB02""]"
2266526	"[""L04AB02""]"
2266530	"[""L04AB02""]"
226754	"[""L01FA01""]"
2268037	"[""L01FG01"", ""S01LA08""]"
2268039	"[""L01FG01""]"
2268040	"[""L01FG01""]"
2268044	"[""L01FG01""]"
2268047	"[""L01FG01""]"
2268048	"[""L01FG01""]"
2268064	"[""A10AE04""]"
2268065	"[""A10AE04""]"
226882	"[""N02BE01""]"
227224	"[""N06AB03""]"
2272613	"[""N05BA01""]"
2272614	"[""N05BA01""]"
2272619	"[""N05BA01""]"
2272621	"[""N05BA01""]"
2272622	"[""N05BA01""]"
2272623	"[""N05BA01""]"
2272624	"[""N05BA01""]"
2272626	"[""N05BA01""]"
2272627	"[""N05BA01""]"
2272629	"[""N05BA01""]"
2272630	"[""N05BA01""]"
2272632	"[""N05BA01""]"
2272633	"[""N05BA01""]"
2272635	"[""N05BA01""]"
2272636	"[""N05BA01""]"
227278	"[""C09AA09""]"
2273113	"[""L04AF01""]"
2273115	"[""L04AF01""]"
2273510	"[""L01FA01""]"
2273512	"[""L01FA01""]"
2273513	"[""L01FA01""]"
2273517	"[""L01FA01""]"
2273520	"[""L01FA01""]"
2273521	"[""L01FA01""]"
227423	"[""N05CD05""]"
2274378	"[""L01XX72""]"
2274379	"[""L01XX72""]"
2274384	"[""L01XX72""]"
2274385	"[""L01XX72""]"
2274390	"[""L01XX72""]"
227575	"[""L01CA02""]"
2277368	"[""N02AA03""]"
2277370	"[""N02AA03""]"
2281864	"[""A10BD27""]"
2283229	"[""C10BA10""]"
2283230	"[""C10BA10""]"
2283231	"[""C10BA10""]"
2283236	"[""C10BA10""]"
2288814	"[""J05AP55""]"
2288816	"[""J05AP55""]"
233698	"[""C01BD07""]"
2346	"[""L01AA02""]"
235288	"[""A10BA01""]"
235412	"[""R05DA04""]"
235473	"[""B01AB01""]"
235737	"[""N06AA09""]"
235743	"[""A10BA02""]"
235751	"[""N02AA01""]"
235758	"[""C09AA07""]"
235759	"[""C09AA06""]"
235774	"[""N02AA01""]"
235830	"[""N06AB05""]"
235853	"[""N07BC04""]"
235857	"[""L01AA03""]"
2359279	"[""A10BD27""]"
2359280	"[""A10BD27""]"
2359285	"[""A10BD27""]"
2359288	"[""A10BD27""]"
2359290	"[""A10BD27""]"
2359351	"[""A10BD27""]"
2359353	"[""A10BD27""]"
2359356	"[""A10BD27""]"
2359358	"[""A10BD27""]"
235953	"[""A10BX06""]"
235988	"[""N06AX16""]"
236025	"[""B01AB01""]"
236066	"[""C09AA13""]"
236131	"[""R05DA04""]"
236234	"[""L01BC05""]"
236236	"[""R05DA04""]"
236559	"[""N06DA02""]"
236685	"[""N06DX01""]"
236734	"[""N06AA09""]"
236878	"[""C09CA02""]"
236883	"[""C07AB12""]"
236913	"[""N07BC05""]"
236914	"[""N07BC05""]"
236931	"[""R05DA03""]"
236991	"[""B01AC04""]"
2374360	"[""N02BE01""]"
2374361	"[""N02BE01""]"
2374729	"[""L01XX69""]"
2374733	"[""L01XX69""]"
2374734	"[""L01XX69""]"
2374738	"[""L01XX69""]"
2375327	"[""D11AH05""]"
2375329	"[""D11AH05""]"
2376838	"[""A10AB04"", ""A10AC04"", ""A10AD04""]"
2377130	"[""A10AE04""]"
2377134	"[""A10AE04""]"
2377231	"[""A10AE04""]"
2377333	"[""L04AX03""]"
2377334	"[""L04AX03""]"
2377338	"[""L04AX03""]"
2377341	"[""L04AX03""]"
2377342	"[""L04AX03""]"
2377343	"[""L04AX03""]"
2377344	"[""L04AX03""]"
2377345	"[""L04AX03""]"
2377346	"[""L04AX03""]"
2377347	"[""L04AX03""]"
2377348	"[""L04AX03""]"
2377349	"[""L04AX03""]"
2377350	"[""L04AX03""]"
2377351	"[""L04AX03""]"
2377352	"[""L04AX03""]"
2377353	"[""L04AX03""]"
2377354	"[""L04AX03""]"
2380231	"[""A10AB04""]"
2380232	"[""A10AB04""]"
2380236	"[""A10AB04""]"
2380248	"[""A10AB04""]"
2380250	"[""A10AB04""]"
2380254	"[""A10AB04""]"
2380256	"[""A10AB04""]"
2380259	"[""A10AB04""]"
2380260	"[""A10AB04""]"
2380265	"[""A10AB04""]"
2380266	"[""A10AB04""]"
2380267	"[""A10AB04""]"
2380268	"[""A10AB04""]"
2382989	"[""L01XX66""]"
2382990	"[""L01XX66""]"
2382991	"[""L01XX66""]"
2382992	"[""L01XX66""]"
2382993	"[""L01XX66""]"
2386859	"[""L01AA01""]"
239	"[""L01DB04""]"
2390949	"[""L04AG12""]"
2390950	"[""L04AG12""]"
2390954	"[""L04AG12""]"
2392140	"[""L04AB01""]"
2392142	"[""L04AB01""]"
2395777	"[""A10BJ05""]"
2395779	"[""A10BJ05""]"
2395783	"[""A10BJ05""]"
2395785	"[""A10BJ05""]"
2395808	"[""N02AX02""]"
2395809	"[""N02AX02""]"
2395814	"[""N02AX02""]"
2396764	"[""L01BC07""]"
2396765	"[""L01BC07""]"
2396770	"[""L01BC07""]"
2396772	"[""L01BC07""]"
2396774	"[""L01BC07""]"
2398511	"[""N02BF01""]"
2398512	"[""N02BF01""]"
2398841	"[""A10BJ06""]"
2398842	"[""A10BJ06""]"
2404	"[""A10BB02""]"
245273	"[""C01AA05""]"
245839	"[""L01CA03""]"
24614	"[""L01CB01""]"
2462511	"[""L04AB01""]"
2462514	"[""L04AB01""]"
2462521	"[""L04AB01""]"
2462522	"[""L04AB01""]"
246474	"[""N02AE01""]"
24698	"[""L01BB05""]"
247161	"[""A07EC02""]"
2472325	"[""L01FA01""]"
2472327	"[""L01FA01""]"
2472328	"[""L01FA01""]"
2472332	"[""L01FA01""]"
2472335	"[""L01FA01""]"
2472336	"[""L01FA01""]"
2473230	"[""L01CD01"", ""L01CD03""]"
2474267	"[""N01AH01""]"
2474269	"[""N01AH01""]"
2478433	"[""L04AF01""]"
2478437	"[""L04AF01""]"
2480095	"[""N02BE01""]"
248110	"[""J05AP01""]"
248112	"[""J05AP01""]"
248316	"[""N02BE01""]"
249220	"[""A10AB01""]"
249284	"[""L01BA03""]"
249875	"[""N02BE01""]"
250044	"[""C03CA04""]"
250426	"[""N02AE01""]"
250473	"[""N07BC06""]"
250607	"[""A07EC01""]"
250649	"[""N02BE01""]"
250650	"[""N02BE01""]"
250651	"[""N02BE01""]"
