rxcui,atcprod_l4s,candidate_l5,coverage
210804,,,MISS
1101845,N01BX,N01BX03,COVERED
1053426,,,MISS
1012757,,,MISS
243998,H03CA,,COVERED
308077,,,MISS
282739,,,MISS
404032,D10AF,D10AF01,COVERED
2106103,D02AB,,COVERED
1673147,,,MISS
1049110,,,MISS
1740883,,,MISS
1792775,,,MISS
616279,L01EX,L01EX01,COVERED
1000407,G03AC,G03AC01,COVERED
307650,J05AR,J05AR04,COVERED
1251335,,,MISS
1867999,N01BB,N01BB02,COVERED
1293472,,,MISS
1098161,D03AX,,COVERED
1293512,,,MISS
311368,J05AR,J05AR10,COVERED
1293731,,,MISS
1860241,A12BA,A12BA01,COVERED
1294368,,,MISS
1294350,,,MISS
1294567,,,MISS
197572,D07AB,D07AB08,COVERED
1299764,,,MISS
1300363,,,MISS
1356330,,,MISS
1359352,,,MISS
1356527,,,MISS
1363770,,,MISS
1367212,,,MISS
1432785,,,MISS
1313785,S01XA,S01XA21,COVERED
1442280,,,MISS
1537095,,,MISS
1537071,,,MISS
1371365,,,MISS
1364392,D02AF|D01AE|J01AA,D01AE12,COVERED
1546164,,,MISS
1918252,,,MISS
1247574,,,MISS
1245259,,,MISS
197383,C07CB,,COVERED
1442714,D02AF,,COVERED
1292988,,,MISS
1293665,,,MISS
1357871,,,MISS
1367214,,,MISS
1430400,,,MISS
1435267,,,MISS
1435634,,,MISS
1435889,,,MISS
1534818,,,MISS
1373130,D04AB,D04AB01,COVERED
1302845,A08AA,A08AA01,COVERED
1594682,,,MISS
1649341,,,MISS
198001,C07BA,,COVERED
1591995,D02AF|D01AE|J01AA,D01AE12,COVERED
1542929,G01AF,G01AF04,COVERED
1291386,,,MISS
1297641,,,MISS
1870676,J01GB,J01GB03,COVERED
1737758,C01BB,C01BB01,COVERED
1873995,L01EF,L01EF02,COVERED
1424374,,,MISS
1423967,R06AA,R06AA04,COVERED
1546074,,,MISS
1486983,A06AG,,COVERED
1304971,R02AA,R02AA06,COVERED
1366149,A11JA,,COVERED
1592912,,,MISS
285007,,,MISS
1942757,D05AA,,COVERED
1799178,B03AA,,COVERED
1805278,,,MISS
1246373,,,MISS
1487267,,,MISS
1300294,,,MISS
1737757,C01BB,C01BB01,COVERED
1428025,D02AX,,COVERED
1252016,G03AB|G03CA|G03AA,G03CA01,COVERED
1591982,D02AA,,COVERED
792052,,,MISS
1876355,D08AJ,D08AJ08,COVERED
798179,,,MISS
311996,,,MISS
197771,C02LA,,COVERED
900580,,,MISS
308293,,,MISS
639888,J05AR,J05AR03,COVERED
731541,J01CE,J01CE08,COVERED
994528,M03BC,M03BC01,COVERED
311369,J05AR,J05AR10,COVERED
207352,,,MISS
198741,A12CC,A12CC10,COVERED
310767,N05CA,N05CA16,COVERED
351455,,,MISS
746756,,,MISS
790879,,,MISS
308712,,,MISS
308495,,,MISS
207850,S01AA,S01AA12,COVERED
1087410,B03AE,,COVERED
800241,B05BA,,COVERED
2003378,M02AC,,COVERED
884175,,,MISS
745051,,,MISS
904238,A12BA,A12BA01,COVERED
996288,N01BA,N01BA05,COVERED
309340,,,MISS
895664,M01AE,M01AE01,COVERED
2048979,V03AZ,V03AZ01,COVERED
997557,,,MISS
351519,,,MISS
643123,H02AB,H02AB06,COVERED
312398,C05AX,C05AX06,COVERED
656866,,,MISS
1992526,R01BA,R01BA03,COVERED
763168,,,MISS
895384,,,MISS
899228,,,MISS
896893,,,MISS
308793,,,MISS
979316,R03AB,R03AB03,COVERED
637197,M01AE,M01AE01,COVERED
795716,H02AB,H02AB02,COVERED
310595,,,MISS
199161,D11AF,,COVERED
205577,,,MISS
205795,,,MISS
347741,,,MISS
1998482,H02AB,H02AB02,COVERED
308496,,,MISS
1090641,D07AB,D07AB09,COVERED
761979,,,MISS
2050977,D08AX,D08AX08,COVERED
891178,,,MISS
993074,,,MISS
308390,,,MISS
1089027,R05FA,,COVERED
308705,,,MISS
310547,,,MISS
708076,N01BA,N01BA05,COVERED
205188,,,MISS
636106,D03BA,D03BA01,COVERED
803310,,,MISS
996738,R05FA,,COVERED
207334,,,MISS
864685,P01BB,P01BB01,COVERED
312399,,,MISS
314973,,,MISS
801432,,,MISS
800884,,,MISS
313416,J01GB,J01GB01,COVERED
849547,,,MISS
352083,D05BA,D05BA02,COVERED
2055815,J05AR,J05AR24,COVERED
853610,,,MISS
848208,D07AC,D07AC01,COVERED
2053512,R07AX,R07AX02,COVERED
857389,,,MISS
857432,,,MISS
828585,N02AC,N02AC04,COVERED
854762,M01AE,M01AE01,COVERED
214041,,,MISS
213538,,,MISS
2000686,A02AF,,COVERED
210072,D01AE,D01AE12,COVERED
1101857,,,MISS
1101914,,,MISS
806392,S01KX,,COVERED
856942,N02AJ,,COVERED
1147496,,,MISS
1098616,D04AB,D04AB01,COVERED
1190888,,,MISS
2123045,D02AB,,COVERED
1101947,,,MISS
1117562,R01BA,R01BA02,COVERED
1192857,,,MISS
541140,,,MISS
1191683,H02AB,H02AB06,COVERED
857738,,,MISS
1091387,M02AX,,COVERED
1190608,A03BA,A03BA01,COVERED
857859,,,MISS
1000989,,,MISS
1193349,L01EJ,L01EJ01,COVERED
208416,J01EE,J01EE01,COVERED
477585,R05CA,R05CA03,COVERED
1005820,,,MISS
1044345,,,MISS
484925,A11JA,,COVERED
1046820,,,MISS
403828,A02AF,,COVERED
1010077,D04AB,D04AB01,COVERED
238145,,,MISS
1085732,,,MISS
1039550,D04AB|C05AA,D04AB07,COVERED
1112788,,,MISS
1011755,C09XA,C09XA02,COVERED
1663735,D08AX,D08AX08,COVERED
1012621,,,MISS
1052678,B01AC,B01AC06,COVERED
1013034,,,MISS
1000736,D10AF,D10AF06,COVERED
1010768,N01BB,N01BB02,COVERED
1049091,,,MISS
1037115,,,MISS
259090,D02AA,,COVERED
1085638,,,MISS
1665675,M01AB,M01AB15,COVERED
1005855,,,MISS
1085783,,,MISS
245667,,,MISS
205884,,,MISS
996590,,,MISS
315155,,,MISS
315214,,,MISS
1723740,R06AA,R06AA02,COVERED
208364,,,MISS
857681,,,MISS
199134,D01AE,D01AE12,COVERED
239200,J01BA,J01BA01,COVERED
1092351,,,MISS
846101,J01AA|D01AE,J01AA02|D01AE12,COVERED
1660690,G03AA,,COVERED
1098468,,,MISS
1117233,,,MISS
204779,,,MISS
205891,,,MISS
856980,N02AJ,,COVERED
1094355,R01BA,R01BA02,COVERED
206221,,,MISS
312971,,,MISS
1190620,A03BA,A03BA01,COVERED
1094022,A12AX,,COVERED
314002,,,MISS
347052,,,MISS
831150,,,MISS
831274,,,MISS
359275,,,MISS
1235563,,,MISS
832919,A12AX,,COVERED
545074,,,MISS
860227,,,MISS
860571,,,MISS
1000588,,,MISS
208124,C03EA,,COVERED
859317,N02AJ,N02AJ23,COVERED
1046817,,,MISS
244451,,,MISS
1011712,C09XA,C09XA02,COVERED
1046781,R01BA,R01BA03,COVERED
261168,,,MISS
1654914,,,MISS
1085736,D07AB,D07AB09,COVERED
1656634,,,MISS
1013930,C02AC,C02AC01,COVERED
240738,N06BC,N06BC01,COVERED
208951,,,MISS
209280,,,MISS
1043636,D02AX,,COVERED
1046789,,,MISS
1658264,B05XA,B05XA05,COVERED
1085121,,,MISS
1738589,H02AB,H02AB09,COVERED
1661560,J01GB,J01GB01,COVERED
242993,,,MISS
1232646,,,MISS
616968,,,MISS
208813,S01CA,,COVERED
1039016,,,MISS
1043056,,,MISS
406396,G03AB|G03AA,G03AB09|G03AA11,COVERED
1086267,,,MISS
259870,A11CB,,COVERED
1086634,,,MISS
1045382,M02AB,M02AB01,COVERED
244400,,,MISS
1722245,G03AA|G03FA,G03AA05,COVERED
307746,A02AF,,COVERED
1052679,R01BA,R01BA03,COVERED
259184,,,MISS
1085752,H02AB,H02AB08,COVERED
545278,,,MISS
1735057,,,MISS
1005848,,,MISS
310552,,,MISS
2047112,,,MISS
1000717,,,MISS
1992043,N01BA,N01BA05,COVERED
1657751,L01FF,L01FF02,COVERED
1802849,,,MISS
310043,R03DA,R03DA01,COVERED
1663612,R01BA,R01BA03,COVERED
1006689,D10AF,D10AF06,COVERED
1747492,D04AB,D04AB01,COVERED
1014195,S02AA,,COVERED
1870686,,,MISS
1874539,,,MISS
1804185,D04AB,D04AB07,COVERED
1245232,,,MISS
1858385,D04AB,D04AB06,COVERED
1807571,B05XA,B05XA03,COVERED
1245392,,,MISS
1867547,A12BA,A12BA01,COVERED
1659149,J01CR,,COVERED
1248750,,,MISS
1250490,,,MISS
1302643,,,MISS
1305143,,,MISS
1360059,,,MISS
1363751,,,MISS
1866047,G03AA,,COVERED
1251284,D04AB,D04AB07,COVERED
1363779,,,MISS
1425498,,,MISS
1490656,,,MISS
1549539,,,MISS
1299141,R01AA,R01AA04,COVERED
1369753,R01BA,R01BA02,COVERED
152997,A12BA,A12BA01,COVERED
1653139,,,MISS
1248120,,,MISS
562395,G01AE,,COVERED
1603470,D08AJ,D08AJ01,COVERED
1291363,A01AB,,COVERED
1242785,,,MISS
1242618,N02BE,N02BE01,COVERED
1357873,,,MISS
1807630,B05XA,B05XA03,COVERED
1361577,,,MISS
1291711,R01BA,R01BA02,COVERED
1797883,R01AC,R01AC03,COVERED
1363749,,,MISS
1356806,R05DA,R05DA04,COVERED
1374851,,,MISS
1359126,G03FA,,COVERED
1426606,,,MISS
1375978,,,MISS
1361205,D04AB,D04AB01,COVERED
1432525,,,MISS
1438136,,,MISS
1373136,D04AB,D04AB01,COVERED
1442155,,,MISS
1540663,,,MISS
1373322,,,MISS
197639,R03DA,R03DA01,COVERED
1491722,C05AA,C05AA01,COVERED
1488045,D10AD,D10AD01,COVERED
197702,J02AX,J02AX01,COVERED
1426579,R05CA,R05CA03,COVERED
198203,J04AM,J04AM02,COVERED
1796087,D04AB,D04AB01,COVERED
1425118,L01EE,L01EE01,COVERED
1359256,,,MISS
1291956,,,MISS
1294602,,,MISS
1791404,B05BC,B05BC01,COVERED
1432118,,,MISS
1923484,B05XA,B05XA02,COVERED
1602019,C05AD,C05AD01,COVERED
1535506,,,MISS
1486532,,,MISS
1544645,,,MISS
1041732,,,MISS
1244514,,,MISS
1298073,,,MISS
1595023,,,MISS
1244634,D07AC,D07AC01,COVERED
1442405,D11AF,,COVERED
1549099,,,MISS
1293634,D04AB,D04AB07,COVERED
1484737,A02AC,A02AC01,COVERED
1300370,J07AJ,,COVERED
629987,,,MISS
645508,,,MISS
702167,,,MISS
1603361,L01XH,L01XH03,COVERED
1489405,M02AB,M02AB01,COVERED
1436947,D08AH,,COVERED
758498,,,MISS
800957,,,MISS
1293865,S02CA,,COVERED
796480,,,MISS
731535,M01AE,M01AE01,COVERED
800666,,,MISS
891077,,,MISS
707329,R01AX,,COVERED
308290,,,MISS
644789,A11JA,,COVERED
310129,,,MISS
995043,R05DA,R05DA04,COVERED
727759,N01AH,N01AH01,COVERED
312196,,,MISS
312633,,,MISS
992792,G01AF,G01AF04,COVERED
204630,,,MISS
746340,,,MISS
310626,,,MISS
310858,,,MISS
308416,B01AC,B01AC06,COVERED
311536,,,MISS
202248,,,MISS
198841,,,MISS
807371,,,MISS
312058,A07AA,A07AA02,COVERED
992910,,,MISS
1087365,G04BX,G04BX12,COVERED
311930,,,MISS
1088126,S01GA,S01GA02,COVERED
314124,B05CA,B05CA09,COVERED
358922,M02AB,M02AB01,COVERED
330396,A02BC,A02BC02,COVERED
636109,D03BA,D03BA01,COVERED
700669,,,MISS
749671,,,MISS
708020,,,MISS
900462,,,MISS
1090522,D08AG,,COVERED
637129,D02AB,,COVERED
308900,,,MISS
800933,B05BA,,COVERED
672152,L01EH,L01EH01,COVERED
309577,,,MISS
206282,,,MISS
688067,D11AF,,COVERED
617954,D04AX,,COVERED
198296,M01AB,M01AB03,COVERED
310478,,,MISS
833696,,,MISS
95267,,,MISS
882533,G01AA,G01AA10,COVERED
998437,D01AC,D01AC02,COVERED
359938,,,MISS
358917,D10AF,D10AF01,COVERED
745309,,,MISS
645671,,,MISS
745300,,,MISS
790302,,,MISS
348622,B03AE,,COVERED
762008,,,MISS
755976,,,MISS
1089775,R05CA,R05CA03,COVERED
308807,,,MISS
1992300,S01ED,S01ED01,COVERED
827346,D07AA|D11AC,D07AA02,COVERED
314160,,,MISS
834043,,,MISS
312124,G03AA,G03AA05,COVERED
991633,,,MISS
1991329,C01CA,C01CA24,COVERED
860914,M02AC,,COVERED
828293,,,MISS
1087798,D01AE,D01AE12,COVERED
202263,,,MISS
205712,H02AB,H02AB02,COVERED
200172,G04CB,G04CB01,COVERED
2048002,,,MISS
995026,,,MISS
1994392,N02BF,N02BF02,COVERED
311877,D06AX,D06AX09,COVERED
313793,,,MISS
830166,,,MISS
206848,,,MISS
810015,,,MISS
998236,S01XA,,COVERED
1089057,R05FA,,COVERED
2109253,,,MISS
810096,G03AB|G03AA|G03CA,G03AB03|G03AA08|G03CA01,COVERED
313599,A11JA,,COVERED
211319,N01BA,N01BA05,COVERED
856987,N02AJ,,COVERED
856840,N06CA,,COVERED
1094393,R06AA,R06AA02,COVERED
212318,D11AC,,COVERED
215101,M01AE,M01AE02,COVERED
1116454,,,MISS
211637,A02AF,,COVERED
213694,J05AB,J05AB01,COVERED
1117106,,,MISS
1190444,,,MISS
485102,,,MISS
208591,S01CA,,COVERED
545875,,,MISS
603086,,,MISS
1095364,N01BA,N01BA05,COVERED
1100471,A11JB|A11HA,A11HA02,COVERED
1046534,,,MISS
417994,D02AB,,COVERED
1009241,B05XA,B05XA02,COVERED
1012238,D07XA,D07XA01,COVERED
1010844,C01BB,C01BB01,COVERED
245224,,,MISS
1000636,D02AA,,COVERED
102250,A07EA,A07EA02,COVERED
307710,,,MISS
1190113,S01KA,,COVERED
248280,N01BA,N01BA05,COVERED
1045335,N01BA,N01BA05,COVERED
238154,N02BE,N02BE01,COVERED
307686,N02BE,N02BE01,COVERED
1663812,D08AX,D08AX08,COVERED
1234482,A11AA,,COVERED
1043063,D07AA,D07AA02,COVERED
1722107,N01BA,N01BA03,COVERED
1658300,,,MISS
239009,S02DA,,COVERED
1053423,,,MISS
1727521,B03AA|G03AA,B03AA02,COVERED
999434,,,MISS
1723750,L01FE,L01FE03,COVERED
346966,,,MISS
311422,B05XA,B05XA11,COVERED
106248,D07AA,D07AA02,COVERED
207125,J02AX,J02AX01,COVERED
2052064,G03AC,G03AC01,COVERED
857368,,,MISS
313633,,,MISS
857716,,,MISS
804973,D10AF,D10AF01,COVERED
206905,M01AE,M01AE01,COVERED
1726416,S01XA,,COVERED
1095225,,,MISS
1098170,,,MISS
208312,B05XA,B05XA02,COVERED
1101741,,,MISS
800444,B05BA,,COVERED
238135,N02BA,N02BA01,COVERED
313456,,,MISS
857410,,,MISS
209304,G04BC,,COVERED
2107062,,,MISS
312004,C01DA,C01DA02,COVERED
1046815,A03CB,,COVERED
562193,,,MISS
213543,,,MISS
605132,,,MISS
1192741,D02AA,,COVERED
312891,D11AF,,COVERED
859225,,,MISS
997951,A11JA,,COVERED
1006725,,,MISS
2117659,D10AD,D10AD01,COVERED
244541,,,MISS
260394,,,MISS
248244,,,MISS
1667692,,,MISS
860117,,,MISS
1000666,,,MISS
1014018,J01AA,J01AA08,COVERED
1049648,,,MISS
859132,G04BE,G04BE01,COVERED
1088930,C01EX,,COVERED
243783,,,MISS
244124,,,MISS
544351,,,MISS
1042829,,,MISS
1658303,,,MISS
1730425,D11AF,,COVERED
244323,R02AD,R02AD01,COVERED
859128,G04BE,G04BE01,COVERED
206962,,,MISS
1053444,N01BA,N01BA05,COVERED
1050338,C02AC,C02AC01,COVERED
317055,,,MISS
1000000,C09DX,,COVERED
831313,,,MISS
998428,D01AC,D01AC02,COVERED
577927,S01XA,,COVERED
853019,,,MISS
1091712,,,MISS
1001679,A11JB,,COVERED
1089060,R05FA,,COVERED
994005,M01AE,M01AE02,COVERED
1235747,,,MISS
208318,,,MISS
1006063,,,MISS
577799,,,MISS
476679,N02BF,N02BF01,COVERED
616283,L01EX,L01EX01,COVERED
261345,,,MISS
1052610,D08AJ,D08AJ08,COVERED
1112894,A07FA,,COVERED
1101339,N02BF,N02BF01,COVERED
1805281,,,MISS
205073,B05BB,,COVERED
1049898,D04AA,D04AA32,COVERED
1923430,,,MISS
239984,L04AG,L04AG01,COVERED
1807549,B05XA,B05XA03,COVERED
1812079,H02AB,H02AB02,COVERED
1860132,A12BA,A12BA01,COVERED
1241720,,,MISS
1246336,,,MISS
1794905,B05BB,,COVERED
1248486,,,MISS
1248347,,,MISS
1923421,G03AA,,COVERED
1241639,D11AF,,COVERED
1294313,,,MISS
1250980,D01AE,D01AE04,COVERED
1251334,G03AA|G03FA,G03AA05,COVERED
1244638,N01AF,N01AF01,COVERED
1293648,N01BB,N01BB02,COVERED
1294348,,,MISS
1314399,,,MISS
1358395,,,MISS
1244146,A11JA,,COVERED
1359024,,,MISS
1368312,,,MISS
1370760,,,MISS
1293874,S02CA,,COVERED
1423416,,,MISS
198021,,,MISS
1293983,D04AX,,COVERED
1441185,,,MISS
1537434,,,MISS
1598339,,,MISS
1241621,,,MISS
1431682,D04AB,D04AB01,COVERED
198207,N05CM,N05CM05,COVERED
1250631,,,MISS
197948,D05AD,D05AD02,COVERED
1294395,,,MISS
1292982,,,MISS
1494174,D10AF,D10AF06,COVERED
1546217,R03AA,R03AA01,COVERED
1545716,,,MISS
1593156,B02BD,B02BD14,COVERED
1597269,,,MISS
1293036,,,MISS
1426293,D04AB,D04AB04,COVERED
1247453,S01JA,S01JA01,COVERED
1297932,,,MISS
1926461,,,MISS
1297983,,,MISS
1311810,,,MISS
1368640,,,MISS
1372490,D08AJ,D08AJ08,COVERED
1540246,D10AF,D10AF01,COVERED
1545703,,,MISS
1294033,D04AB,D04AB07,COVERED
1251566,D11AF,,COVERED
1653155,,,MISS
1484873,,,MISS
1425181,A02AC,A02AC01,COVERED
800033,,,MISS
756219,,,MISS
1488304,B02BD,B02BD11,COVERED
801192,,,MISS
748987,G03AC,G03AC01,COVERED
744980,,,MISS
1534829,S01KA,,COVERED
311904,,,MISS
884077,D07AA|D11AC,D07AA02,COVERED
351524,,,MISS
758864,,,MISS
1088846,,,MISS
205121,A06AG,,COVERED
310892,,,MISS
205022,,,MISS
746686,,,MISS
749881,,,MISS
312056,A07AA,A07AA02,COVERED
753476,,,MISS
800061,B05DB,,COVERED
762667,,,MISS
197959,C02LB,,COVERED
731526,,,MISS
308206,,,MISS
309421,,,MISS
892798,N01BA,N01BA05,COVERED
347690,,,MISS
903305,H03AA,H03AA02,COVERED
730872,C09DB,,COVERED
308310,N02BE,N02BE01,COVERED
894875,,,MISS
310910,,,MISS
308291,,,MISS
755546,,,MISS
899863,D02AB,,COVERED
763474,G04BE,G04BE01,COVERED
312010,C01DA,C01DA02,COVERED
800105,,,MISS
310871,,,MISS
992783,,,MISS
748865,G03AA|G03AB,,COVERED
668350,D07AB,D07AB08,COVERED
728481,M02AB,M02AB01,COVERED
993770,N02AJ,N02AJ06,COVERED
829764,,,MISS
198297,M01AB,M01AB03,COVERED
349516,N02BA,N02BA01,COVERED
993075,,,MISS
198466,N02BA,N02BA01,COVERED
902515,D08AX,D08AX08,COVERED
1088869,B03AE,,COVERED
311971,,,MISS
352131,S01KA,,COVERED
730905,,,MISS
1087757,,,MISS
198531,,,MISS
762334,G03AA|G03AB,,COVERED
206286,,,MISS
999731,,,MISS
636337,V06DD,,COVERED
801035,,,MISS
198230,J01EB,J01EB02,COVERED
314933,,,MISS
352096,,,MISS
198635,B03AA,B03AA07,COVERED
198490,,,MISS
204801,,,MISS
205904,,,MISS
807391,,,MISS
827689,,,MISS
831267,,,MISS
204474,C02DA,C02DA01,COVERED
832739,,,MISS
805379,,,MISS
205336,A01AB,A01AB02,COVERED
207662,,,MISS
830655,B05BA,,COVERED
210828,,,MISS
834156,D08AC,D08AC02,COVERED
2121105,,,MISS
199842,A11GB,,COVERED
848166,N02BA,N02BA01,COVERED
213528,,,MISS
213635,,,MISS
2108920,D04AB,D04AB01,COVERED
2178934,,,MISS
830684,B05BA,,COVERED
1114385,,,MISS
212240,D06AX,D06AX05,COVERED
210141,D11AF,,COVERED
212246,D04AB,D04AB04,COVERED
1147235,,,MISS
852869,,,MISS
1148253,,,MISS
2121931,M02AC,,COVERED
1190639,,,MISS
562781,,,MISS
857734,,,MISS
1149658,D08AG,D08AG02,COVERED
859137,,,MISS
1234586,R01AA,R01AA04,COVERED
860441,,,MISS
1005789,,,MISS
1116731,D02AA,,COVERED
351706,D07BA,,COVERED
1234393,D07XA,D07XA01,COVERED
1039923,,,MISS
1044910,,,MISS
1014024,J01AA,J01AA08,COVERED
1085779,,,MISS
543018,G04BC,,COVERED
1037274,N02BE,N02BE01,COVERED
1053618,R01BA,R01BA02,COVERED
1038754,,,MISS
1085633,D07AB,D07AB09,COVERED
1086453,,,MISS
1039248,,,MISS
1654645,D08AX,D08AX08,COVERED
1661424,B05XA,B05XA03,COVERED
1732122,,,MISS
1722333,,,MISS
1117090,S01AA,S01AA32,COVERED
1011766,,,MISS
207214,,,MISS
211394,,,MISS
857687,,,MISS
1039811,D08AX,D08AX08,COVERED
1721473,J01CA,J01CA01,COVERED
252592,N01BA,N01BA03,COVERED
1094911,,,MISS
1116195,,,MISS
2117976,,,MISS
1115759,,,MISS
834768,G03AA|G03AB,,COVERED
2003464,D02AB,,COVERED
1090048,,,MISS
1050493,G03AA,,COVERED
847627,B05BB,,COVERED
210779,,,MISS
371226,B05XA,B05XA19,COVERED
310818,C03EA,,COVERED
1091325,C01EX,,COVERED
858726,D08AC,D08AC02,COVERED
1099659,R01BA,R01BA03,COVERED
210753,,,MISS
801451,B05BB,,COVERED
856962,N02AJ,,COVERED
858763,,,MISS
476137,D08AJ,D08AJ08,COVERED
1112895,A07FA,,COVERED
476556,J05AR,J05AR03,COVERED
604669,R01BA,R01BA03,COVERED
1101729,D11AC,,COVERED
856429,C07BA,,COVERED
858854,,,MISS
1000122,,,MISS
1042815,,,MISS
858784,,,MISS
858795,,,MISS
1044290,,,MISS
261179,,,MISS
616798,,,MISS
1049425,,,MISS
243459,,,MISS
1011814,N01BB,N01BB02,COVERED
1043322,D09AA,D09AA11,COVERED
1114019,,,MISS
1114376,,,MISS
1039681,M02AB,M02AB01,COVERED
413248,,,MISS
1013619,,,MISS
1006710,S01AB,S01AB04,COVERED
1050123,,,MISS
284199,,,MISS
1049093,D08AJ,D08AJ08,COVERED
1737764,C01BB,C01BB01,COVERED
435191,,,MISS
616913,,,MISS
244557,D04AB,D04AB04,COVERED
1086253,,,MISS
1114098,D02AX,,COVERED
242814,,,MISS
260375,,,MISS
284465,,,MISS
251407,D11AF,,COVERED
204735,,,MISS
1665679,M01AB,M01AB15,COVERED
206755,,,MISS
1092454,,,MISS
1111457,,,MISS
242668,B03AE,,COVERED
1116271,,,MISS
1721082,S01KA,,COVERED
210025,,,MISS
616918,,,MISS
1043619,A01AB,,COVERED
859139,,,MISS
857685,,,MISS
860743,,,MISS
1045553,,,MISS
282708,,,MISS
1006729,S01AB,S01AB04,COVERED
1095689,D11AF,,COVERED
1005858,,,MISS
1037240,N02BE,N02BE01,COVERED
312885,D11AC,,COVERED
1000895,D10AF,D10AF06,COVERED
2179758,L01FD,L01FD01,COVERED
1809636,,,MISS
1189629,B05BB,,COVERED
1864958,,,MISS
1737562,C01BB,C01BB01,COVERED
1659600,J01CR,J01CR04,COVERED
1242779,,,MISS
1250569,,,MISS
1297755,,,MISS
1793145,B02BC,B02BC06,COVERED
1311206,,,MISS
1359097,,,MISS
1807516,J01XA,J01XA01,COVERED
2186001,D04AX,,COVERED
1433630,,,MISS
1483199,,,MISS
1489373,,,MISS
1495202,,,MISS
1235200,S01GA,S01GA01,COVERED
1243585,S01BC,S01BC04,COVERED
1537340,,,MISS
1543754,,,MISS
1487770,D04AB,D04AB01,COVERED
1600520,,,MISS
1242891,,,MISS
1486841,J05AJ,J05AJ01,COVERED
1809083,J01EE,J01EE01,COVERED
1297354,,,MISS
1547775,S01HA,S01HA03,COVERED
1807518,J01XA,J01XA01,COVERED
1648997,D07AB,D07AB09,COVERED
1247251,D04AB,D04AB07,COVERED
1598322,V06DC,V06DC01,COVERED
1299675,,,MISS
1300293,,,MISS
1248360,R06AA,R06AA02,COVERED
197963,C02LB,,COVERED
1944704,L01FX,L01FX02,COVERED
1299021,R01BA,R01BA02,COVERED
1442145,,,MISS
1430059,,,MISS
1305268,C01CA,C01CA24,COVERED
1366736,D08AC,D08AC02,COVERED
1375960,V06DC,V06DC01,COVERED
1370758,D07AB,D07AB02,COVERED
1543735,,,MISS
1549085,,,MISS
1493160,D08AJ,D08AJ01,COVERED
1537012,N02BA,N02BA01,COVERED
1595997,,,MISS
1305603,R05CA,R05CA03,COVERED
1605695,,,MISS
1600378,,,MISS
1294001,,,MISS
1546194,,,MISS
1487080,D11AC,,COVERED
1484963,B02BD,B02BD04,COVERED
1297965,,,MISS
1363651,,,MISS
1483184,,,MISS
1535503,,,MISS
1790175,L01EX,L01EX07,COVERED
1942710,A01AB,A01AB02,COVERED
1542941,,,MISS
1547777,,,MISS
1549551,,,MISS
1297389,A12AX,,COVERED
1535618,N01BB,N01BB02,COVERED
1539441,D08AJ,D08AJ01,COVERED
197583,H02AB,H02AB02,COVERED
1424612,D02AF,,COVERED
1945071,,,MISS
1313070,,,MISS
1359293,,,MISS
1657192,L01FF,L01FF01,COVERED
1872088,N02BA,N02BA01,COVERED
1441321,,,MISS
1924315,J05AJ,J05AJ01,COVERED
1490659,,,MISS
1487627,,,MISS
1300889,M02AB,M02AB01,COVERED
1860466,A12BA,A12BA01,COVERED
707916,,,MISS
1298427,D11AX,D11AX22,COVERED
702428,,,MISS
861185,,,MISS
657440,,,MISS
884995,,,MISS
895899,,,MISS
1251290,G04BX,,COVERED
761361,D01AE,D01AE12,COVERED
312528,,,MISS
1923329,M02AC,,COVERED
2048895,,,MISS
1601095,M02AC,,COVERED
309332,D10AF,D10AF01,COVERED
96058,D08AF,D08AF01,COVERED
998493,D01AC,D01AC02,COVERED
308664,,,MISS
206352,D07AA,D07AA02,COVERED
795713,,,MISS
312556,G01AX,G01AX11,COVERED
994507,,,MISS
759719,,,MISS
199240,A11JA,,COVERED
308716,,,MISS
801000,B05BA,,COVERED
313450,D10AD,D10AD01,COVERED
205826,,,MISS
312609,,,MISS
828587,,,MISS
994008,M01AE,M01AE02,COVERED
900424,,,MISS
881350,,,MISS
756237,,,MISS
685855,,,MISS
309335,J01FF,J01FF01,COVERED
730063,S01KA,S01KA02,COVERED
992457,,,MISS
636141,A06AD,A06AD17,COVERED
991233,L01XF,L01XF03,COVERED
617423,J01CR,,COVERED
308209,,,MISS
991370,A02AC,A02AC01,COVERED
310363,,,MISS
314113,A12CC,A12CC10,COVERED
705726,A11CB,,COVERED
806573,L01FD,L01FD01,COVERED
800111,B05DB,,COVERED
308363,N02BA,N02BA01,COVERED
990993,,,MISS
308985,J01CA,J01CA03,COVERED
800988,B05BB,,COVERED
312491,,,MISS
744632,C09DB,,COVERED
312507,A12BA,A12BA01,COVERED
755593,,,MISS
901857,,,MISS
883806,R03AA,R03AA01,COVERED
205111,,,MISS
1991327,,,MISS
629695,J01AA,J01AA08,COVERED
343037,,,MISS
308891,A02AC,A02AC01,COVERED
308356,,,MISS
309477,,,MISS
308508,S01AA,S01AA32,COVERED
308892,A02AC,A02AC01,COVERED
1996193,N02AE,N02AE01,COVERED
1992305,S01ED,S01ED01,COVERED
800192,B05BA,,COVERED
723739,A12CC,A12CC10,COVERED
867506,L01EX,L01EX03,COVERED
2047185,,,MISS
885133,D10AF,D10AF01,COVERED
205885,,,MISS
359906,,,MISS
351071,,,MISS
809125,,,MISS
203457,R06AA|D04AA,R06AA02|D04AA32,COVERED
